identifier,title,date,year,creator,mediatype,item_url,metadata_url
cochwy-7-7-22_KLWY-FOX_27_Mayor_Collins_Interview,7-7-22 KLWY-FOX 27 Mayor Collins Interview,2022-07-11T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-7-7-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-7-7-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-City_Council_Meeting_7-11-22,City Council Meeting 7-11-22,2022-07-12T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_7-11-22,https://archive.org/metadata/cochwy-City_Council_Meeting_7-11-22
cochwy-Finance_Committee_Meeting_07-18-22,Finance Committee Meeting 07-18-22,2022-07-18T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_07-18-22,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_07-18-22
cochwy-7-15-22_KLWY-FOX_27_Mayor_Collins_Interview,7-15-22 KLWY-FOX 27 Mayor Collins Interview,2022-07-18T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-7-15-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-7-15-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Public_Services_Committee_Meeting_07-19-22,Public Services Committee Meeting 07-19-22,2022-07-19T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_Meeting_07-19-22,https://archive.org/metadata/cochwy-Public_Services_Committee_Meeting_07-19-22
cochwy-Maury_Brown_Fishing_Day_2022,Maury Brown Fishing Day 2022,2022-07-20T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Maury_Brown_Fishing_Day_2022,https://archive.org/metadata/cochwy-Maury_Brown_Fishing_Day_2022
cochwy-City_Council_Meeting_7-25-22,City Council Meeting 7-25-22,2022-07-26T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_7-25-22,https://archive.org/metadata/cochwy-City_Council_Meeting_7-25-22
cochwy-Finance_Committee_Meeting_08-01-22,Finance Committee Meeting 08-01-22,2022-08-02T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_08-01-22,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_08-01-22
cochwy-Public_Services_Committee_Meeting_08-02-22,Public Services Committee Meeting 08-02-22,2022-08-02T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_Meeting_08-02-22,https://archive.org/metadata/cochwy-Public_Services_Committee_Meeting_08-02-22
cochwy-City_Council_Meeting_8-8-22,City Council Meeting 8-8-22,2022-08-09T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_8-8-22,https://archive.org/metadata/cochwy-City_Council_Meeting_8-8-22
cochwy-8-15-22_KLWY-FOX_27_Mayor_Collins_Interview,8-15-22 KLWY-FOX 27 Mayor Collins Interview,2022-08-15T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-8-15-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-8-15-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Public_Services_Committee_Meeting_08-15-22,Public Services Committee Meeting 08-15-22,2022-08-17T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_Meeting_08-15-22,https://archive.org/metadata/cochwy-Public_Services_Committee_Meeting_08-15-22
cochwy-Finance_Committee_Meeting_08-15-22,Finance Committee Meeting 08-15-22,2022-08-17T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_08-15-22,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_08-15-22
cochwy-City_Council_Meeting_8-22-22,City Council Meeting 8-22-22,2022-08-23T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_8-22-22,https://archive.org/metadata/cochwy-City_Council_Meeting_8-22-22
cochwy-8-19-22_KLWY-FOX_27_Mayor_Collins_Interview,8-19-22 KLWY-FOX 27 Mayor Collins Interview,2022-08-24T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-8-19-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-8-19-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-WS_08_29_22,WS 08 29 22,2022-08-30T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-WS_08_29_22,https://archive.org/metadata/cochwy-WS_08_29_22
cochwy-9-2-22_KLWY-FOX_27_Mayor_Collins_Interview,9-2-22 KLWY-FOX 27 Mayor Collins Interview,2022-09-06T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-9-2-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-9-2-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Public_Services_Committee_09-07-22,Public Services Committee 09-07-22,2022-09-08T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_09-07-22,https://archive.org/metadata/cochwy-Public_Services_Committee_09-07-22
cochwy-Finance_Committee_Meeting_09-06-22,Finance Committee Meeting 09-06-22,2022-09-08T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_09-06-22,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_09-06-22
cochwy-City_Council_Meeting_9-12-22,City Council Meeting 9-12-22,2022-09-13T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_9-12-22,https://archive.org/metadata/cochwy-City_Council_Meeting_9-12-22
cochwy-9-16-22_KLWY-FOX_27_Mayor_Collins_Interview,9-16-22 KLWY-FOX 27 Mayor Collins Interview,2022-09-20T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-9-16-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-9-16-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Finance_Committee_Meeting_9-19-22,Finance Committee Meeting 9-19-22,2022-09-21T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_9-19-22,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_9-19-22
cochwy-Public_Services_Committee_Meeting_09-20-22,Public Services Committee Meeting 09-20-22,2022-09-21T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_Meeting_09-20-22,https://archive.org/metadata/cochwy-Public_Services_Committee_Meeting_09-20-22
cochwy-9-23-22_KLWY-FOX_27_Mayor_Collins_Interview,9-23-22 KLWY-FOX 27 Mayor Collins Interview,2022-09-26T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-9-23-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-9-23-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-City_Council_Meeting_9-26-22,City Council Meeting 9-26-22,2022-09-27T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_9-26-22,https://archive.org/metadata/cochwy-City_Council_Meeting_9-26-22
cochwy-Work_Session_09-29-22,Work Session 09-29-22,2022-10-01T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_09-29-22,https://archive.org/metadata/cochwy-Work_Session_09-29-22
cochwy-Public_Services_Committee_10-04-22,Public Services Committee 10-04-22,2022-10-05T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_10-04-22,https://archive.org/metadata/cochwy-Public_Services_Committee_10-04-22
cochwy-Finance_Committee_10-03-22,Finance Committee 10-03-22,2022-10-05T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_10-03-22,https://archive.org/metadata/cochwy-Finance_Committee_10-03-22
cochwy-Work_Session_10-07-22,Work Session 10-07-22,2022-10-08T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_10-07-22,https://archive.org/metadata/cochwy-Work_Session_10-07-22
cochwy-10-07-22_KLWY-FOX_27_Mayor_Collins_Interview,10-07-22 KLWY-FOX 27 Mayor Collins Interview,2022-10-10T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-10-07-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-10-07-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-City_Council_Meeting_10-10-22,City Council Meeting 10-10-22,2022-10-10T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_10-10-22,https://archive.org/metadata/cochwy-City_Council_Meeting_10-10-22
cochwy-County-Wide_Fifth_Penny_Sales_Tax,County-Wide Fifth Penny Sales Tax,2022-10-13T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-County-Wide_Fifth_Penny_Sales_Tax,https://archive.org/metadata/cochwy-County-Wide_Fifth_Penny_Sales_Tax
cochwy-Work_Session_10-14-22,Work Session 10-14-22,2022-10-14T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_10-14-22,https://archive.org/metadata/cochwy-Work_Session_10-14-22
cochwy-Public_Services_Committee_10-18-22,Public Services Committee 10-18-22,2022-10-18T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_10-18-22,https://archive.org/metadata/cochwy-Public_Services_Committee_10-18-22
cochwy-Finance_Committee_10-17-22,Finance Committee 10-17-22,2022-10-18T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_10-17-22,https://archive.org/metadata/cochwy-Finance_Committee_10-17-22
cochwy-10-14-22_MAYOR_COLLINS_FULL_INTERVIEW,10-14-22 MAYOR COLLINS FULL INTERVIEW,2022-10-19T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-10-14-22_MAYOR_COLLINS_FULL_INTERVIEW,https://archive.org/metadata/cochwy-10-14-22_MAYOR_COLLINS_FULL_INTERVIEW
cochwy-Work_Session_-_10_28_22,Work Session: 10/28/22,2022-10-28T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_-_10_28_22,https://archive.org/metadata/cochwy-Work_Session_-_10_28_22
cochwy-OpenGov_Citizen_Services_overview,OpenGov Citizen Services overview,2022-11-01T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-OpenGov_Citizen_Services_overview,https://archive.org/metadata/cochwy-OpenGov_Citizen_Services_overview
cochwy-Finance_Committee_11-07-22,Finance Committee 11-07-22,2022-11-07T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_11-07-22,https://archive.org/metadata/cochwy-Finance_Committee_11-07-22
cochwy-11-4-22_KLWY-FOX_27_Mayor_Collins_Interview,11-4-22 KLWY-FOX 27 Mayor Collins Interview,2022-11-07T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-11-4-22_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-11-4-22_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Public_Services_Committee_11-08-22,Public Services Committee 11-08-22,2022-11-09T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_11-08-22,https://archive.org/metadata/cochwy-Public_Services_Committee_11-08-22
cochwy-City_Council_11-14-22,City Council 11-14-22,2022-11-15T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_11-14-22,https://archive.org/metadata/cochwy-City_Council_11-14-22
cochwy-Finance_Committee_11-21-22,Finance Committee 11-21-22,2022-11-23T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_11-21-22,https://archive.org/metadata/cochwy-Finance_Committee_11-21-22
cochwy-Public_Services_Committee_11-22-22,Public Services Committee 11-22-22,2022-11-23T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_11-22-22,https://archive.org/metadata/cochwy-Public_Services_Committee_11-22-22
cochwy-City_Council_11-28-22,City Council 11-28-22,2022-11-29T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_11-28-22,https://archive.org/metadata/cochwy-City_Council_11-28-22
cochwy-Finance_Committee_12-05-22,Finance Committee 12-05-22,2022-12-08T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_12-05-22,https://archive.org/metadata/cochwy-Finance_Committee_12-05-22
cochwy-Public_Services_Committee_12-06-22,Public Services Committee 12-06-22,2022-12-08T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_12-06-22,https://archive.org/metadata/cochwy-Public_Services_Committee_12-06-22
cochwy-City_Council_12-12-22,City Council 12-12-22,2022-12-13T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_12-12-22,https://archive.org/metadata/cochwy-City_Council_12-12-22
cochwy-Work_Session_12-16-22_Transit_Program,Work Session 12-16-22 Transit Program,2022-12-16T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_12-16-22_Transit_Program,https://archive.org/metadata/cochwy-Work_Session_12-16-22_Transit_Program
cochwy-Work_Session_12-16-22,Work Session 12-16-22,2022-12-16T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_12-16-22,https://archive.org/metadata/cochwy-Work_Session_12-16-22
cochwy-Public_Services_Committee_12-20-22,Public Services Committee 12-20-22,2022-12-20T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_12-20-22,https://archive.org/metadata/cochwy-Public_Services_Committee_12-20-22
cochwy-Finance_Committee_12-19-22,Finance Committee 12-19-22,2022-12-20T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_12-19-22,https://archive.org/metadata/cochwy-Finance_Committee_12-19-22
cochwy-City_Counci_12-27-22,City Counci 12-27-22,2022-12-27T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-City_Counci_12-27-22,https://archive.org/metadata/cochwy-City_Counci_12-27-22
cochwy-Committee_of_the_Whole_12-27-22_Postponed_from_12-21-22,Committee of the Whole 12-27-22 (Postponed from 12-21-22),2022-12-28T00:00:00Z,2022,Cheyenne,movies,https://archive.org/details/cochwy-Committee_of_the_Whole_12-27-22_Postponed_from_12-21-22,https://archive.org/metadata/cochwy-Committee_of_the_Whole_12-27-22_Postponed_from_12-21-22
cochwy-Sine_Die_First_Regular_Meeting_01-03-23,Sine Die/First Regular Meeting 01-03-23,2023-01-03T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Sine_Die_First_Regular_Meeting_01-03-23,https://archive.org/metadata/cochwy-Sine_Die_First_Regular_Meeting_01-03-23
cochwy-Finance_Committee_Meeting_01-04-23,Finance Committee Meeting 01-04-23,2023-01-05T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Meeting_01-04-23,https://archive.org/metadata/cochwy-Finance_Committee_Meeting_01-04-23
cochwy-Committee_of_the_Whole_-_Building_Codes_01-04-23,Committee of the Whole: Building Codes 01-04-23,2023-01-05T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Committee_of_the_Whole_-_Building_Codes_01-04-23,https://archive.org/metadata/cochwy-Committee_of_the_Whole_-_Building_Codes_01-04-23
cochwy-Public_Services_Committee_Meeting_01-04-23,Public Services Committee Meeting 01-04-23,2023-01-05T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_Meeting_01-04-23,https://archive.org/metadata/cochwy-Public_Services_Committee_Meeting_01-04-23
cochwy-Work_Session_-_Audit_01-06-23,Work Session: Audit 01-06-23,2023-01-06T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_-_Audit_01-06-23,https://archive.org/metadata/cochwy-Work_Session_-_Audit_01-06-23
cochwy-City_Council_Meeting_01-09-23,City Council Meeting 01-09-23,2023-01-09T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_01-09-23,https://archive.org/metadata/cochwy-City_Council_Meeting_01-09-23
cochwy-Finance_Committee_01-17-23,Finance Committee 01-17-23,2023-01-19T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_01-17-23,https://archive.org/metadata/cochwy-Finance_Committee_01-17-23
cochwy-01-13-23_KLWY-FOX_27_Mayor_Collins_Interview,01-13-23 KLWY-FOX 27 Mayor Collins Interview,2023-01-19T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-01-13-23_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-01-13-23_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Public_Services_Committee_01-18-23,Public Services Committee 01-18-23,2023-01-19T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_01-18-23,https://archive.org/metadata/cochwy-Public_Services_Committee_01-18-23
cochwy-Goal_Setting_2023_01-18-23,Goal Setting 2023 01-18-23,2023-01-19T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Goal_Setting_2023_01-18-23,https://archive.org/metadata/cochwy-Goal_Setting_2023_01-18-23
cochwy-City_Council_Meeting_01_23_23,City Council Meeting 01 23 23,2023-01-24T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_Meeting_01_23_23,https://archive.org/metadata/cochwy-City_Council_Meeting_01_23_23
cochwy-01-27-23_KLWY-FOX_27_Mayor_Collins_Interview,01-27-23 KLWY-FOX 27 Mayor Collins Interview,2023-02-01T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-01-27-23_KLWY-FOX_27_Mayor_Collins_Interview,https://archive.org/metadata/cochwy-01-27-23_KLWY-FOX_27_Mayor_Collins_Interview
cochwy-Finance_Committee_Special_Meeting_02-06-23,Finance Committee & Special Meeting 02-06-23,2023-02-07T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_Special_Meeting_02-06-23,https://archive.org/metadata/cochwy-Finance_Committee_Special_Meeting_02-06-23
cochwy-Public_Services_Committee_02-07-23,Public Services Committee 02-07-23,2023-02-09T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_02-07-23,https://archive.org/metadata/cochwy-Public_Services_Committee_02-07-23
cochwy-City_Council_02_13_23,City Council 02 13 23,2023-02-15T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-City_Council_02_13_23,https://archive.org/metadata/cochwy-City_Council_02_13_23
cochwy-Work_Session_-_Downtown_Parking_02-17-23,Work Session - Downtown Parking 02-17-23,2023-02-18T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Work_Session_-_Downtown_Parking_02-17-23,https://archive.org/metadata/cochwy-Work_Session_-_Downtown_Parking_02-17-23
cochwy-Public_Services_Committee_02-22-23,Public Services Committee 02-22-23,2023-02-22T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_02-22-23,https://archive.org/metadata/cochwy-Public_Services_Committee_02-22-23
cochwy-Finance_Committee_02-21-23,Finance Committee 02-21-23,2023-02-22T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_02-21-23,https://archive.org/metadata/cochwy-Finance_Committee_02-21-23
cochwy-Public_Services_Committee_03-07-23,Public Services Committee 03-07-23,2023-03-08T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Public_Services_Committee_03-07-23,https://archive.org/metadata/cochwy-Public_Services_Committee_03-07-23
cochwy-Finance_Committee_03-06-23,Finance Committee 03-06-23,2023-03-08T00:00:00Z,2023,Cheyenne,movies,https://archive.org/details/cochwy-Finance_Committee_03-06-23,https://archive.org/metadata/cochwy-Finance_Committee_03-06-23
